os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 3 (sniper),Intel Celeron N5105 @ 2.00GHz,Mesa Intel UHD Graphics ,7953488,6.18.16-100.fc42.x86_64,,powersave
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
96.6428,10.3474,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,51284315
114.876,8.70506,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,59989736
243.583,4.10537,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,64095872
257.308,3.8864,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,67983366
80.0368,12.4943,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,80477992
74.3974,13.4413,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,93920410
74.3458,13.4507,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,107372255
76.6219,13.0511,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,120423893
74.5385,13.4159,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,133840522
74.2004,13.477,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,147318724
75.3895,13.2644,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,160583496
75.1866,13.3003,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,173884894
74.3394,13.4518,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,187337580
68.2829,14.645,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,201982942
75.9663,13.1637,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,215147783
75.6255,13.2231,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,228371161
73.9705,13.5189,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,241891094
75.8429,13.1852,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,255077849
74.8865,13.3535,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,268431794
74.8132,13.3666,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,281798990
70.4419,14.1961,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,295997030
79.8182,12.5285,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,308525963
72.4145,13.8094,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,322336335
77.1795,12.9568,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,335293971
75.5157,13.2423,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,348537132
74.6323,13.399,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,361936768
75.212,13.2957,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,375234018
75.1962,13.2986,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,388533302
73.4451,13.6156,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,402149516
75.7642,13.1988,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,415349335
73.558,13.5947,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,428944797
75.7486,13.2016,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,442147082
74.8424,13.3614,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,455509704
75.5611,13.2343,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,468744534
69.1745,14.4562,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,483201436
75.6843,13.2128,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,496415518
71.823,13.9231,38.8889,0,0,67,0,200,0,0,0,3.19327,1.60747,0.307823,2800,510345655
77.8618,12.8433,28.0788,0,25,67,0,300,0,0,0,3.38485,1.60747,0.346138,2800,523183389
74.0405,13.5061,28.0788,0,25,67,0,300,0,0,0,3.38485,1.60747,0.346138,2800,536690853
73.8331,13.5441,28.0788,0,25,67,0,300,0,0,0,3.38485,1.60747,0.346138,2800,550235724
77.5962,12.8872,28.0788,0,25,67,0,300,0,0,0,3.38485,1.60747,0.346138,2800,563123447
73.7238,13.5641,28.0788,0,25,67,0,300,0,0,0,3.38485,1.60747,0.346138,2800,576688318
73.0772,13.6842,28.0788,0,25,67,0,300,0,0,0,3.38485,1.60747,0.346138,2800,590373573
