os,cpu,gpu,ram,kernel,driver,cpuscheduler
Fedora Linux 42 (KDE Plasma Desktop Edition),Intel Celeron N5105 @ 2.00GHz,Mesa Intel UHD Graphics ,7952900,6.19.6-100.fc42.x86_64,,powersave
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
70.0184,14.282,14.9254,0,22,45,0,200,0,0,0,2.93248,0,0.252796,1000,2099938519
78.7072,12.7053,14.9254,0,22,45,0,200,0,0,0,2.93248,0,0.252796,1000,2112644987
73.0112,13.6965,14.9254,0,22,45,0,200,0,0,0,2.93248,0,0.252796,1000,2126345393
71.5427,13.9777,14.9254,0,22,45,0,200,0,0,0,2.93248,0,0.252796,1000,2140322885
76.9919,12.9884,14.9254,0,22,45,0,200,0,0,0,2.93248,0,0.252796,1000,2153315076
80.4431,12.4312,14.9254,0,22,45,0,200,0,0,0,2.93248,0,0.252796,1000,2165743431
77.9355,12.8311,14.9254,0,22,45,0,200,0,0,0,2.93248,0,0.252796,1000,2178575243
67.4745,14.8204,14.9254,0,22,45,0,200,0,0,0,2.93248,0,0.252796,1000,2193398674
79.7486,12.5394,14.9254,0,22,45,0,200,0,0,0,2.93248,0,0.252796,1000,2205939665
69.0917,14.4735,14.9254,0,22,45,0,200,0,0,0,2.93248,0,0.252796,1000,2220415733
78.1989,12.7879,14.9254,0,22,45,0,200,0,0,0,2.93248,0,0.252796,1000,2233204190
70.5199,14.1804,14.9254,0,22,45,0,200,0,0,0,2.93248,0,0.252796,1000,2247385941
79.711,12.5453,14.9254,0,22,45,0,200,0,0,0,2.93248,0,0.252796,1000,2259934394
75.5578,13.2349,14.9254,0,22,45,0,200,0,0,0,2.93248,0,0.252796,1000,2273170503
72.8796,13.7213,14.9254,0,22,45,0,200,0,0,0,2.93248,0,0.252796,1000,2286890933
70.5315,14.1781,14.9254,0,22,45,0,200,0,0,0,2.93248,0,0.252796,1000,2301070607
73.9457,13.5234,14.9254,0,22,45,0,200,0,0,0,2.93248,0,0.252796,1000,2314596901
75.1406,13.3084,14.9254,0,22,45,0,200,0,0,0,2.93248,0,0.252796,1000,2327907459
75.8723,13.18,14.9254,0,22,45,0,200,0,0,0,2.93248,0,0.252796,1000,2341088018
72.5442,13.7847,14.9254,0,22,45,0,200,0,0,0,2.93248,0,0.252796,1000,2354874868
80.2132,12.4668,14.9254,0,22,45,0,200,0,0,0,2.93248,0,0.252796,1000,2367342084
79.5117,12.5768,14.9254,0,22,45,0,200,0,0,0,2.93248,0,0.252796,1000,2379920039
68.514,14.5956,14.9254,0,22,45,0,200,0,0,0,2.93248,0,0.252796,1000,2394516411
75.6438,13.2199,14.9254,0,22,45,0,200,0,0,0,2.93248,0,0.252796,1000,2407739694
73.5985,13.5872,14.9254,0,22,45,0,200,0,0,0,2.93248,0,0.252796,1000,2421327805
75.4687,13.2505,14.9254,0,22,45,0,200,0,0,0,2.93248,0,0.252796,1000,2434580087
72.6521,13.7642,14.9254,0,22,45,0,200,0,0,0,2.93248,0,0.252796,1000,2448345767
71.7586,13.9356,14.9254,0,22,45,0,200,0,0,0,2.93248,0,0.252796,1000,2462284905
80.3261,12.4492,14.9254,0,22,45,0,200,0,0,0,2.93248,0,0.252796,1000,2474734269
74.3994,13.441,14.9254,0,22,45,0,200,0,0,0,2.93248,0,0.252796,1000,2488177922
72.7119,13.7529,14.9254,0,22,45,0,200,0,0,0,2.93248,0,0.252796,1000,2501931050
76.1575,13.1307,14.9254,0,22,45,0,200,0,0,0,2.93248,0,0.252796,1000,2515064534
76.3471,13.0981,14.9254,0,22,45,0,200,0,0,0,2.93248,0,0.252796,1000,2528164043
78.9801,12.6614,14.9254,0,22,45,0,200,0,0,0,2.93248,0,0.252796,1000,2540831255
73.5982,13.5873,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,2554413152
69.9644,14.293,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,2568708417
82.5384,12.1156,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,2580824399
69.7419,14.3386,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,2595166500
72.695,13.7561,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,2608924959
78.9622,12.6643,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,2621591177
72.8464,13.7275,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,2635319560
73.7212,13.5646,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,2648885915
77.4912,12.9047,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,2661792363
71.9536,13.8979,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,2675692808
78.2183,12.7847,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,2688479159
68.2607,14.6497,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,2703130381
83.3748,11.994,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,2715126367
75.26,13.2873,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,2728414259
72.5616,13.7814,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,2742197511
77.1823,12.9563,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,2755155547
72.8665,13.7237,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,2768881472
71.994,13.89,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,2782772445
81.1941,12.3162,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,2795090428
